search_rank,product_name,old_price,discount,new_price,rating,number_of_ratings,official_store,brand_name,source
920,(Type 1 Blue)DC 12-24V 4.2A Dual USB Motorcycle  Lighter,948.0,21,750.0,,0,Non,Not a brand,Jumia
921,Gravity Air Vent Car Phone Holder Mount,1170.0,30,819.0,,0,Non,Not a brand,Jumia
922,Umbrella Stand Mobile Phone Holder,1211.0,17,1009.0,,0,Non,Not a brand,Jumia
923,Car Air Vent Mount Sucker Holder Stand,255.0,30,179.0,,0,Non,Not a brand,Jumia
924,Autotelefonhalter Bling Handyhalterung Für Auto Strass  Colorful,329.0,23,253.0,,0,Non,Not a brand,Jumia
925,Universal Car Air Vent Mount Phone Holder Stand,341.0,30,239.0,,0,Non,Not a brand,Jumia
926,"Small Umbrella Covers For, Phone Universal Rainproof",188.0,16,157.0,,0,Non,Not a brand,Jumia
927,Boneruy P61 Tablet Desktop Phone Holder,1898.0,30,1329.0,,0,Non,Not a brand,Jumia
928,Kleine Parapluhoezen Voor Telefoon Universele  Regenbestendige Blue,243.0,33,162.0,,0,Non,Not a brand,Jumia
929,Baby Mobile Rattle Mobile Wind  Rattle Toy  Mobile For Crib Pink,688.0,17,573.0,,0,Non,Not a brand,Jumia
930,Phone Umbrella Stand Suction Cup,1230.0,17,1025.0,,0,Non,Not a brand,Jumia
931,(green)12V-24V 2 Port  Lighter Socket Splitter USB Car,838.0,20,670.0,,0,Non,Not a brand,Jumia
932,915 Generation 036103464G Car Crankcase Oil Breather Separator Filter for,2246.58,47,1182.3,,0,Non,Not a brand,Jumia
933,For 14 13 12 Charger Protective Case 18W 20W Sil,189.42,35,122.22,,0,Non,Not a brand,Jumia
934,(3 USB 1 TYPE-C)Extractme Lighter Socket 4 Port USB,1498.0,21,1190.0,,0,Non,Not a brand,Jumia
935,Vieruodis Lead Cable Plug Wire Bumper  Lighter 200cm DC 12V Car Cooler Cool Box Mini Fridge 2 Pin Plug For Going Out,676.0,23,520.0,,0,Non,Not a brand,Jumia
936,Baby Stroller Hanging Toys Sensory Learning Activity Wind Purple,434.0,17,362.0,,0,Non,Not a brand,Jumia
937,Montessori Mobile Toy Focus Exercises Toy Handmade Need To Assemble,445.0,29,318.0,,0,Non,Not a brand,Jumia
938,(USB With Panel)12 Volt Car Backlight Adapter Watch,1058.0,21,840.0,,0,Non,Not a brand,Jumia
939,Decorative Phone Umbrella Sun Shade Universal For Outdoor Black,213.0,23,164.0,,0,Non,Not a brand,Jumia
940,Ring Phone Metal Holder,227.0,30,159.0,,0,Non,Not a brand,Jumia
941,"Honor X8 Dual Sim, 128GB, 6GB RAM, 4G LTE - Titanium Silver",10924.0,12,9659.0,4.0,1,Non,Not a brand,Jumia
942,Vivo V27e - 6.62-inch 256GB/8GB Dual Sim 4G Mobile Phone - Lavender Purple,12999.0,15,10999.99,,0,Non,Not a brand,Jumia
943,realme C33 4G 128GB - Sandy Gold,5799.0,6,5450.0,3.0,1,Non,Not a brand,Jumia
944,"OPPO A96, 6.59"", 256GB, 8GB RAM, 5000 MAh - Sunset Blue",11499.0,7,10684.0,5.0,1,Non,Not a brand,Jumia
945,"OPPO Reno 7, 6.43 Inch, 256GB 8GB, 4G - Sunset Orange",12499.0,10,11199.0,,0,Non,Not a brand,Jumia
946,Samsung GALAXY A24  6GB RAM 128GB ROM,9000.0,7,8350.0,,0,Non,Not a brand,Jumia
947,realme 9i- 6.6-inch 128GB/4GB Dual SIM 4G  - Prism Blue,7704.0,8,7096.0,5.0,1,Non,Not a brand,Jumia
948,Samsung Galaxy M52 - 6.7-inch 128GB/8GB Dual SIM 5G Mobile Phone -White,12499.0,8,11499.0,5.0,1,Non,Not a brand,Jumia
949,"Samsung Galaxy A13 4GB Ram, 128GB Made In Egypt - Blue",7474.0,6,7014.0,,0,Non,Not a brand,Jumia
950,XIAOMI Redmi 10 2022- 6.5-inch 128GB/6GB Mobile Phone - Carbon Gray,9599.0,22,7499.0,,0,Non,Not a brand,Jumia
951,Honor X8 - 6.7 Inch - 6GB/128G RAM - 4G LTE - Dual SIM Mobile Phone - Black,8499.0,5,8099.0,,0,Non,Not a brand,Jumia
952,Huawei Nova Y91 - 6.95 -inch 8GB/256GB Dual Sim 4G Mobile Phone - Moonlight Silver,15999.0,28,11499.99,,0,Non,Not a brand,Jumia
953,"realme C21-Y Dual SIM, 4GB Ram, 64GB, 5000mAh Battery  - Cross Black",5749.0,14,4944.0,,0,Non,Not a brand,Jumia
954,XIAOMI Redmi Note 12S - 8/256 - Mobile Phone -Green,10499.0,0,10499.0,,0,Non,Not a brand,Jumia
955,OPPO A77s - 6.56-inch 128GB/8GB Dual SIM 4G Mobile Phone - Sky Blue (D),8444.0,4,8099.99,4.5,10,official_store,oppo,Jumia
956,OPPO Reno6 4G - 6.4-inch 128GB/8GB Dual SIM Mobile Phone - Black,13499.0,7,12499.0,,0,Non,Not a brand,Jumia
957,Honor X8A - 6.7-inch 8GB/128GB Dual Sim 4G Mobile Phone - Cyan Lake,11999.0,16,10099.99,,0,Non,Not a brand,Jumia
958,"OPPO Reno 8T 6.43 Inches, - 256GB/8GB - Black",14444.0,20,11499.0,,0,Non,Not a brand,Jumia
959,XIAOMI Redmi 10 2022- 6.5-inch 128GB/6GB Mobile Phone - Pebble White,9599.0,22,7499.0,,0,Non,Not a brand,Jumia
960,Redmi XIAOMI Redmi 12 - 6.79-inch 128GB/8GB Dual SIM Mobile Phone - Midnight Black,7399.0,0,7399.0,,0,Non,Not a brand,Jumia
961,Apple Iphone 13 With Facetime/128GB/Blue,34900.0,11,30990.0,,0,Non,Not a brand,Jumia
962,"Nokia C21 Plus 3GB Ram, 64GB - Dark Cyan",5749.0,16,4829.0,4.0,1,Non,Not a brand,Jumia
963,Samsung Galaxy A34 - 6.6 Inches - 8GB Ram - 128GB Internal Memory – 5G – Double Sim Mobile - Awesome Graphite,12120.0,8,11100.0,,0,Non,Not a brand,Jumia
964,Nokia C10 2GB Ram 32GB Memory - Light Purple,4599.0,30,3219.0,,0,Non,Not a brand,Jumia
965,"Iku A6 2022, 32GB, 1GB RAM, 5.5"" Inches, 2000mAh - Gold",3794.0,15,3219.0,,0,Non,Not a brand,Jumia
966,Itel It2160 - 1.77-inch Dual SIM Mobile Phone - Black + Free Mobile Holder,750.0,20,599.0,4.0,12,Non,Not a brand,Jumia
967,Nokia C1 2nd Edition 1GB Ram 16GB Memory - Purple,3104.0,22,2414.0,,0,Non,Not a brand,Jumia
968,realme Realme C55 - 256GB/8GB - 6.72 Inch - Rainy Night,8888.0,7,8299.0,,0,Non,Not a brand,Jumia
969,（black）Car  Lighter Plug Car Accessories Inside 15A 12V 24V Universal Automotive Electric Appliances With Indicator Light,676.0,23,520.0,,0,Non,Not a brand,Jumia
970,General HAMA Car Charger - USB-C - Power Delivery - PD - Qualcomm + USE-A - 30W - Black HAMA210589,650.0,0,650.0,,0,Non,Not a brand,Jumia
971,2x Baby Crib Mobile Decor Bed Bell Hanging Handmade For Newborn Girl,1296.0,33,864.0,,0,Non,Not a brand,Jumia
972,Battery Operated   Crib Bed Sleeping,498.0,29,356.0,,0,Non,Not a brand,Jumia
973,Car Audio Speakers Wiring Kits,841.0,30,589.0,,0,Non,Not a brand,Jumia
974,(Green Add Wire)Lighter Socket Waterproof 12V Power Plug,838.0,20,670.0,,0,Non,Not a brand,Jumia
975,1Pcs 12V 24V EU Plug Motorcycle  Lighter Refit Accessory Socket To  Lighter Converter For BMW Motorcycle,676.0,23,520.0,,0,Non,Not a brand,Jumia
976,Hot Sale 12V/24V 3.5M  Lighter Extension Cord Wire Car  Lighter Plug Socket Extension Cable Copper Wire,840.0,23,646.0,,0,Non,Not a brand,Jumia
977,(Blue)Car  Lighter Socket 12V-24V Waterproof Plug Power,838.0,20,670.0,,0,Non,Not a brand,Jumia
978,(Red With Cable)PD Type C Car USB Socket QC3.0 12V/24V Car,1031.0,20,820.0,,0,Non,Not a brand,Jumia
979,（1.5m）12V 24V DC Car   Lighter Plug Pre Wired Male Connector 20A Fd With 0.6m 1.5m 4m Wire Car Accessories,794.0,23,611.0,,0,Non,Not a brand,Jumia
980,(196-Blue)Portable DIN To USB Outlet DIN Socket USB,1210.0,21,960.0,,0,Non,Not a brand,Jumia
981,(110-Red)4.2A Aluminum Dual USB Moto  Lighter Socket For,1031.0,20,820.0,,0,Non,Not a brand,Jumia
982,(Model J)1Pcs Universal Car Lighter On Cover Aluminum,838.0,20,670.0,,0,Non,Not a brand,Jumia
983,(Only Wire)Car  Lighter Socket Waterproof 12V-24V Auto Boat,838.0,20,670.0,,0,Non,Not a brand,Jumia
984,(Green)Car Motorcycle  Lighter Socket QC 3.0 Dual USB,838.0,20,670.0,,0,Non,Not a brand,Jumia
985,(Green Cable Hole Saw)Dual USB Motorcycle  Lighter Car,838.0,20,670.0,,0,Non,Not a brand,Jumia
986,(Golden)4.2A Aluminum Dual USB Moto  Lighter Socket For BMW,1031.0,20,820.0,,0,Non,Not a brand,Jumia
987,(No Light)12V Dual USB Car Lighter Socket Splitter,838.0,20,670.0,,0,Non,Not a brand,Jumia
988,（4Pcs Red Light）4pcs/lot 12V Car  Lighter Socket Auto Boat Motorcycle Tractor Power Outlet Socket Waterproof Receptacle Car Accessories,676.0,23,520.0,,0,Non,Not a brand,Jumia
989,（Red2）12V 24V Car  Lighter Socket Adapter With Led Light Waterproof For Auto Boat Motorcycle Tractor Power Outlet Plug,676.0,23,520.0,,0,Non,Not a brand,Jumia
990,(3 In 1 Cable)12V-24V Dual USB Port 3 Way Auto Car,838.0,20,670.0,,0,Non,Not a brand,Jumia
991,(White Add Wire)12V/24V Waterproof Dual USB Ports Car,838.0,20,670.0,,0,Non,Not a brand,Jumia
992,1pc 4in1 DC 12V/24V Doul USB Multi Socket Car  Lighter,1086.0,21,860.0,,0,Non,Not a brand,Jumia
993,(Blue With Cable)PD Type C Car USB Socket QC3.0 12V/24V Car,1003.0,20,800.0,,0,Non,Not a brand,Jumia
994,(RED)2019 New Arrive  Lighter Socket Splitter 12V-24V 2,838.0,20,670.0,,0,Non,Not a brand,Jumia
995,(NO SMOKING)Car Outlet Cover Socket Plug Universal,838.0,20,670.0,,0,Non,Not a brand,Jumia
996,(4Pcs Blue Light)4pcs/lot 12V Car  Lighter Socket Auto Boat,676.0,23,520.0,,0,Non,Not a brand,Jumia
997,（1M）5M 12V Car Extension Cable For  Lighter Car  Lighter Male And Female Socket Extension Cord Cable Adapter,676.0,23,520.0,,0,Non,Not a brand,Jumia
998,Upgrade Car Air Vent Clip 13MM 15MM 17MM Ball Head For Outlets Magnet Car Phone Holder Stand,1275.0,42,740.0,,0,Non,Not a brand,Jumia
999,(Red)Modified 4.2A 12V-24V Car Motorcycle  Lighter Dual USB,838.0,20,670.0,,0,Non,Not a brand,Jumia
1000,(Red Cable Hole Saw)Dual USB Motorcycle  Lighter Car,838.0,20,670.0,,0,Non,Not a brand,Jumia
1001,(Blue)Car  Lighter Socket 12V-24V Waterproof Plug Power,935.0,21,740.0,,0,Non,Not a brand,Jumia
1002,(Blue1)12V 24V Car  Lighter Socket Adapter With Led Light,838.0,20,670.0,,0,Non,Not a brand,Jumia
1003,(Green With Wire)12V/24V Triple Aluminum Metal 60W USB-C,838.0,20,670.0,,0,Non,Not a brand,Jumia
1004,(Black With Wire)12V/24V Triple Aluminum Metal 60W USB-C,962.0,20,770.0,,0,Non,Not a brand,Jumia
1005,(Type-1 Red)4 In 1 LED Digital 12V  Lighter Socket USB,838.0,20,670.0,,0,Non,Not a brand,Jumia
1006,(Black)2019 New  Lighter Socket Splitter 12V-24V 2 Port USB,1155.0,20,920.0,,0,Non,Not a brand,Jumia
1007,(No Lighter(Red))Waterproof Panel Type C PD Socket Adapter,1100.0,20,880.0,,0,Non,Not a brand,Jumia
1008,(110-Golden)4.2A Aluminum Dual USB Moto  Lighter Socket For,1031.0,20,820.0,,0,Non,Not a brand,Jumia
1009,(No Light)12V Car  Lighter Socket Waterproof Auto Boat,838.0,20,670.0,,0,Non,Not a brand,Jumia
1010,(GN Lighter And Cable)Dual USB Motorcycle  Lighter Car,838.0,20,670.0,,0,Non,Not a brand,Jumia
1011,(Black)Dual USB Port 3 Way Auto Car  Lighter Socket,838.0,20,670.0,,0,Non,Not a brand,Jumia
1012,(110-Black)4.2A Aluminum Dual USB Moto  Lighter Socket For,1031.0,20,820.0,,0,Non,Not a brand,Jumia
1013,(type 1 Green)Car  Lighter Sockets Dual USB Motorcycle,948.0,21,750.0,,0,Non,Not a brand,Jumia
1014,Universal Auto Car 21mm 22mm 12V Power Socket Lighter  Outlet Cover Cap,676.0,23,520.0,,0,Non,Not a brand,Jumia
1015,(white)New Arrival 12-24V Universal Car Auto  Lighter Dual,838.0,20,670.0,,0,Non,Not a brand,Jumia
1016,(type A)2 USB Port 3 Way Car  Lighter Socket Splitter,838.0,20,670.0,,0,Non,Not a brand,Jumia
1017,(type 1 Red)Car  Lighter Sockets Dual USB Motorcycle,948.0,21,750.0,,0,Non,Not a brand,Jumia
1018,(Red)Aluminum Car  Lighter On FIRE MISSILE EJECT PANIC On,838.0,20,670.0,,0,Non,Not a brand,Jumia
1019,(Adapter Cable 40CM)High-power Socket Car  Lighter Car,1086.0,21,860.0,,0,Non,Not a brand,Jumia
1020,（Black）For BMW R1200GS R1200RT F800GS F650GS F700GS ADV Car  Lighter Socket Waterproof Plug Power Outlet Adapter Usb3.3A,676.0,23,520.0,,0,Non,Not a brand,Jumia
1021,(Red)Colorful 12V 120W Power S Lighter Socket Plug For Car,962.0,20,770.0,,0,Non,Not a brand,Jumia
1022,(with 2 In 1 Cable)12V-24V Dual USB Port 3 Way Auto Car,838.0,20,670.0,,0,Non,Not a brand,Jumia
1023,(Blue2)12V 24V Car  Lighter Socket Adapter With Led Light,838.0,20,670.0,,0,Non,Not a brand,Jumia
1024,(Black)4.2A Aluminum Dual USB Moto  Lighter Socket For BMW,1031.0,20,820.0,,0,Non,Not a brand,Jumia
1025,(Black)Car  Outlet Cover Socket Plug Universal Eject Fire,838.0,20,670.0,,0,Non,Not a brand,Jumia
1026,5V 2A USB To 12V 8W  Lighter Socket USB Male To Female  Lighter Adapter Converter,676.0,23,520.0,,0,Non,Not a brand,Jumia
1027,(Orange Add Wire)Lighter Socket Waterproof 12V Power Plug,838.0,20,670.0,,0,Non,Not a brand,Jumia
1028,(Green Led With Cable)Black Color 12V 120W Motorcycle Car,838.0,20,670.0,,0,Non,Not a brand,Jumia
1029,(Blue)Lighter Socket Splitter12V/24V Dual USB Outlet,935.0,21,740.0,,0,Non,Not a brand,Jumia
1030,3 Way Car  Lighter Socket Splitter 12V 24V Multi USB Car,1182.0,20,940.0,,0,Non,Not a brand,Jumia
1031,（Green Led With Cable）Black Color 12V 120W Motorcycle Car Boat Tractor Accessory Waterproof  Lighter Power Socket Plug Outlet Car-styling,676.0,23,520.0,,0,Non,Not a brand,Jumia
1032,(Red Add Wire)Lighter Socket Waterproof 12V Power Plug,838.0,20,670.0,,0,Non,Not a brand,Jumia
1033,(4M)igarette Lighter Extension Cord 12V 24V DC Heavy Duty,1113.0,20,890.0,,0,Non,Not a brand,Jumia
1034,(Red With Wire)Car  Lighter Socket Waterproof 12V-24V Auto,838.0,20,670.0,,0,Non,Not a brand,Jumia
1035,(Red)Lighter Socket Waterproof 12V Power Plug Outlet,838.0,20,670.0,,0,Non,Not a brand,Jumia
1036,（2pcs）1 Pcs Car  Lighter Plug Socket Protector Cover Cap Durable For BMW Honda Skoda VW 33x26mm Auto Car Accessories,676.0,23,520.0,,0,Non,Not a brand,Jumia
1037,(Blue)Car  Lighter Socket Waterproof 12V-24V Auto Boat,838.0,20,670.0,,0,Non,Not a brand,Jumia
1038,(Blue With 2 In 1)2019 New Arrive  Lighter Socket Splitter,838.0,20,670.0,,0,Non,Not a brand,Jumia
1039,(Black)High Quality 12V Wire Adapter Plug Socket Lead,935.0,21,740.0,,0,Non,Not a brand,Jumia
1040,（Green Light）12V Car  Lighter Socket Waterproof Auto Boat Motorcycle Tractor Power Outlet Socket Receptacle Car Accessories Black,676.0,23,520.0,,0,Non,Not a brand,Jumia
1041,(Rectangle Style-B)12 Volt Car Backlight Adapter Watch,1072.0,21,850.0,,0,Non,Not a brand,Jumia
1042,(Red)12V/24V Dual USB Outlet PD3.0 & QC3.0 USB C Car Fast,990.0,20,790.0,,0,Non,Not a brand,Jumia
1043,(Black )12V Universal Car  Lighter On Cover Accessories No,838.0,20,670.0,,0,Non,Not a brand,Jumia
1044,(blue)Universal 12V Car  Lighter Assembly Socket Power,962.0,20,770.0,,0,Non,Not a brand,Jumia
1045,(Yellow Add Wire)12V/24V Waterproof Dual USB Ports Car,838.0,20,670.0,,0,Non,Not a brand,Jumia
1046,(Red)12V/24V Triple Aluminum Metal 60W USB-C Multiple Car,676.0,23,520.0,,0,Non,Not a brand,Jumia
1047,12V 24V Car  Lighter Adapte Cable Plug Socket With ON-OFF Switch On,676.0,23,520.0,,0,Non,Not a brand,Jumia
1048,(110-Blue)4.2A Aluminum Dual USB Moto  Lighter Socket For,1031.0,20,820.0,,0,Non,Not a brand,Jumia
1049,(black)120W Auto Car  Lighter Splitter Socket Dual USB,1072.0,21,850.0,,0,Non,Not a brand,Jumia
1050,(Red)4 In 1 New Digital +12V Power Socket +Dual USB Power,838.0,20,670.0,,0,Non,Not a brand,Jumia
1051,(Red)12V/24V Triple Aluminum Metal 60W USB-C Multiple Car,838.0,20,670.0,,0,Non,Not a brand,Jumia
1052,(lighter Cable)Waterproof Power 12V 24V 120W Motorcycle,838.0,20,670.0,,0,Non,Not a brand,Jumia
1053,(197)4.2A Aluminum Dual USB Moto  Lighter Socket For BMW,1031.0,20,820.0,,0,Non,Not a brand,Jumia
1054,(Red With 2 In 1)2019 New Arrive  Lighter Socket Splitter,838.0,20,670.0,,0,Non,Not a brand,Jumia
1055,(black)Car  Lighter Socket 12V-24V Waterproof Plug Power,838.0,20,670.0,,0,Non,Not a brand,Jumia
1056,(White Add Wire)Lighter Socket Waterproof 12V Power Plug,838.0,20,670.0,,0,Non,Not a brand,Jumia
1057,(Green With Cable)12V-24V Car  Lighter Socket Motorcycle,838.0,20,670.0,,0,Non,Not a brand,Jumia
1058,(QC 3.0 Green)USB Car Motorcycle  Lighter QC 3.0 Dual USB,838.0,20,670.0,,0,Non,Not a brand,Jumia
1059,(black)10A 12V 24V Universal Automotive Electric Appliances,838.0,20,670.0,,0,Non,Not a brand,Jumia
1060,(Lighter)Car  Lighter Socket Plug Connector Adapter USB 5V,838.0,20,670.0,,0,Non,Not a brand,Jumia
1061,（5M）5M Car  Lighter Socket Extension Cable Heavy Duty 12v   Lighter Extension Cable Car Power Plug Socket Adapter,676.0,23,520.0,,0,Non,Not a brand,Jumia
1062,(black)2 Way Car  Lighter Splitter Multi Socket Dual USB,838.0,20,670.0,,0,Non,Not a brand,Jumia
1063,(Orange)12V-24V Car  Lighter Socket Motorcycle Car Auto,838.0,20,670.0,,0,Non,Not a brand,Jumia
1064,1 Pcs 12V 24V EU Plug For BMW Motorcycle  Lighter Short Socket Adaptor Converter For Mobile Phone  Etc 120W 20A,676.0,23,520.0,,0,Non,Not a brand,Jumia
1065,"(1pc)12V24V Replacement  Lighter Plug With Copper Wire, Car",676.0,23,520.0,,0,Non,Not a brand,Jumia
1066,(black)-Lighter Assembly Car -Lighter Bezel Set 98AG15052AB,1045.0,21,830.0,,0,Non,Not a brand,Jumia
1067,(Blue)New 12V 120W High Quality  Lighter Practical Secure,838.0,20,670.0,,0,Non,Not a brand,Jumia
1068,(Red)12V/24V Triple Aluminum Metal 60W USB-C Multiple Car,838.0,20,670.0,,0,Non,Not a brand,Jumia
1069,（White Add Wire） Lighter Socket Waterproof 12V Power Plug Outlet Receptacle For Car Marine Motorcycle ATV RV Socket Power Outlet,676.0,23,520.0,,0,Non,Not a brand,Jumia
1070,(Green Light)12V Car  Lighter Socket Waterproof Auto Boat,838.0,20,670.0,,0,Non,Not a brand,Jumia
1071,(Orange With Cable)12V-24V Car  Lighter Socket Motorcycle,838.0,20,670.0,,0,Non,Not a brand,Jumia
1072,(Blue)Car  Lighter Socket Waterproof 12V-24V Auto Boat,838.0,20,670.0,,0,Non,Not a brand,Jumia
1073,(Blue)Car  Lighter Socket 12V Waterproof Auto Boat,838.0,20,670.0,,0,Non,Not a brand,Jumia
1074,(Red Led Light)Black Color 12V 120W Motorcycle Car Boat,838.0,20,670.0,,0,Non,Not a brand,Jumia
1075,(4m)12V 24V DC Car  Lighter Plug Pre Wired Male,1058.0,21,840.0,,0,Non,Not a brand,Jumia
1076,（1.5 Meter）Universal 2 Way Car  Lighter Socket Splitter Auto  Lighter 1 To 2 Adpater Plug,676.0,23,520.0,,0,Non,Not a brand,Jumia
1077,Universal 3 Way Multi Socket Car  Lighter Splitter USB Plug,748.0,23,576.0,,0,Non,Not a brand,Jumia
1078,DC 12V 24V Male Car  Lighter Socket Plug Connector On/Off Switch With 3m Cable Vehicle Car Power For DFans,676.0,23,520.0,,0,Non,Not a brand,Jumia
1079,(White)Lighter Socket Waterproof 12V Power Plug Outlet,838.0,20,670.0,,0,Non,Not a brand,Jumia
1080,(Without Lighter-B)12 Volt Car Backlight Adapter Watch,1072.0,21,850.0,,0,Non,Not a brand,Jumia
1081,(Red With 2 In 1)2019 New Arrive  Lighter Socket Splitter,838.0,20,670.0,,0,Non,Not a brand,Jumia
1082,(196-Golden)Portable DIN To USB Outlet DIN Socket USB,1237.0,20,990.0,,0,Non,Not a brand,Jumia
1083,(GREEN)SALE 4 In 1 Car  Lighter Digital  Dual Usb Power,838.0,20,670.0,,0,Non,Not a brand,Jumia
1084,(EU Plug)220V To 12V  Lighter Socket Adapter Converter,1017.0,20,810.0,,0,Non,Not a brand,Jumia
1085,（black）Car  Lighter 1J0 919 307 Fits For VW Passat 1997-2014A3/S3 2013-2014   Lighter Assy Replacement,676.0,23,520.0,,0,Non,Not a brand,Jumia
1086,(Red With Wire)12V/24V Triple Aluminum Metal 60W USB-C,838.0,20,670.0,,0,Non,Not a brand,Jumia
1087,(196-Golden)Portable DIN To USB Outlet DIN Socket USB,1210.0,21,960.0,,0,Non,Not a brand,Jumia
1088,（black）Car Dual Qc3.0 USB Power Adapter Car  Lighter Digital  Outlet 3 Hole Panel Dustproof Waterproof 12V,931.0,23,716.0,,0,Non,Not a brand,Jumia
1089,（Grey）3 In 1 Dual USB Car  Lighter Socket Splitter Plug 3  Lighter Car USB Plug Voltage For IPhone Samsung,759.0,23,584.0,,0,Non,Not a brand,Jumia
1090,Universal DC 12-24V 180W With F Black+Red High Power 3 Way,948.0,21,750.0,,0,Non,Not a brand,Jumia
1091,(93-Golden)Mini QC3.0 Quick Charge DIN USB Power Adapter,1237.0,20,990.0,,0,Non,Not a brand,Jumia
1092,(white)2.1A QC3.0 4 USB Car Charger 12-32V Car Adapter,838.0,20,670.0,,0,Non,Not a brand,Jumia
1093,(Type A Blue 1pc)12-24V USB Car Charge USB Auto Socket,1333.0,20,1060.0,,0,Non,Not a brand,Jumia
1094,(Orange Add Cable)2.1A & 2.1A Dual USB Charger Socket Power,838.0,20,670.0,,0,Non,Not a brand,Jumia
1095,(NO SMOKING Red)Metal  Lighter Cover Car And Motorcycle,838.0,20,670.0,,0,Non,Not a brand,Jumia
1096,(Blue)QC3.0 36W USB Quick Charger Car Motorcycle Dual Auto,838.0,20,670.0,,0,Non,Not a brand,Jumia
1097,(Blue With Wire)Quick Charge 3.0 Dual USB Charger Socket,976.0,20,780.0,,0,Non,Not a brand,Jumia
1098,(Red)12V 24v Car Charger QC3.0 Fast Charging 3USB  Lighter,838.0,20,670.0,,0,Non,Not a brand,Jumia
1099,(Green Add Wire)Dual USB Charger Socket 5V/4.2A USB Car,921.0,21,730.0,,0,Non,Not a brand,Jumia
1100,(red )Car  USB Lighter Digital  Dual USB Power Charger 12V,935.0,21,740.0,,0,Non,Not a brand,Jumia
1101,(Red Add Wire)USB Car Charger Socket Dual QC3.0 Port Quick,976.0,20,780.0,,0,Non,Not a brand,Jumia
1102,(Blue)12V/24V Waterproof Dual USB Ports Car  Charger Socket,838.0,20,670.0,,0,Non,Not a brand,Jumia
1103,(Red)QC3.0 Dual USB Car Charger Waterproof Socket With,948.0,21,750.0,,0,Non,Not a brand,Jumia
1104,(Type 2 Black)12V-24V Car  Lighter Socket Splitter Charger,948.0,21,750.0,,0,Non,Not a brand,Jumia
1105,(Blue Add Wire)Quick Charge 3.0 Dual USB Car Charger Socket,838.0,20,670.0,,0,Non,Not a brand,Jumia
1106,(Red 2 In 1 Set)12V USB C Car Charger  Lighter Socket,935.0,21,740.0,,0,Non,Not a brand,Jumia
1107,(Type 1 Black)Car  Lighter Socket Splitter Charger Dual USB,1058.0,21,840.0,,0,Non,Not a brand,Jumia
1108,(93-Blue)Mini QC3.0 Quick Charge DIN USB Power Adapter DIN,1210.0,21,960.0,,0,Non,Not a brand,Jumia
1109,(Yellow)12V/24V Waterproof Dual USB Ports Car  Charger,838.0,20,670.0,,0,Non,Not a brand,Jumia
1110,(Green No Wire)Dual USB Charger Socket 5V/4.2A USB Car,921.0,21,730.0,,0,Non,Not a brand,Jumia
1111,(white)Universal  Lighter Car Charger USB Vehicle DC12V-32V,1031.0,20,820.0,,0,Non,Not a brand,Jumia
1112,(Green)4.2A Dual USB Fast Charger With Switch Socket Power,838.0,20,670.0,,0,Non,Not a brand,Jumia
1113,(Red)Car Charger 2 USB Port 3.1A 5V Phone Charging Auto SUV,838.0,20,670.0,,0,Non,Not a brand,Jumia
1114,(red)Universal  Lighter Car Charger USB Vehicle DC12V-32V,1031.0,20,820.0,,0,Non,Not a brand,Jumia
1115,(Q15-Orange)2022New Car Fast Charger Auto Charger Quick,990.0,20,790.0,,0,Non,Not a brand,Jumia
1116,(Silver)3.1A 1A Dual USB Car Charger Universal 12V Car,838.0,20,670.0,,0,Non,Not a brand,Jumia
1117,(type 2 Red)Dual Usb Car Charger Socket 12V-24V Car,1086.0,21,860.0,,0,Non,Not a brand,Jumia
1118,(red Light N Cable)Universal  Lighter Car Charger USB,838.0,20,670.0,,0,Non,Not a brand,Jumia
1119,(White Light)36W Quick Charge 3.0 USB Car Charger Socket,990.0,20,790.0,,0,Non,Not a brand,Jumia
1120,2 PCS Windshield Washer Wiper Jet Water Spray Nozzle Buckle,270.0,30,189.0,,0,Non,Not a brand,Jumia
1121,(NO SMOKING Red)Metal  Lighter Cover Car And Motorcycle,838.0,20,670.0,,0,Non,Not a brand,Jumia
1122,(Blue)QC3.0 36W USB Quick Charger Car Motorcycle Dual Auto,838.0,20,670.0,,0,Non,Not a brand,Jumia
1123,(Blue With Wire)Quick Charge 3.0 Dual USB Charger Socket,976.0,20,780.0,,0,Non,Not a brand,Jumia
1124,(Red)12V 24v Car Charger QC3.0 Fast Charging 3USB  Lighter,838.0,20,670.0,,0,Non,Not a brand,Jumia
1125,(Green Add Wire)Dual USB Charger Socket 5V/4.2A USB Car,921.0,21,730.0,,0,Non,Not a brand,Jumia
1126,(red )Car  USB Lighter Digital  Dual USB Power Charger 12V,935.0,21,740.0,,0,Non,Not a brand,Jumia
1127,(Red Add Wire)USB Car Charger Socket Dual QC3.0 Port Quick,976.0,20,780.0,,0,Non,Not a brand,Jumia
1128,(Blue)12V/24V Waterproof Dual USB Ports Car  Charger Socket,838.0,20,670.0,,0,Non,Not a brand,Jumia
1129,(Red)QC3.0 Dual USB Car Charger Waterproof Socket With,948.0,21,750.0,,0,Non,Not a brand,Jumia
1130,(Type 2 Black)12V-24V Car  Lighter Socket Splitter Charger,948.0,21,750.0,,0,Non,Not a brand,Jumia
1131,(Blue Add Wire)Quick Charge 3.0 Dual USB Car Charger Socket,838.0,20,670.0,,0,Non,Not a brand,Jumia
