search_rank,product_name,old_price,discount,new_price,rating,number_of_ratings,official_store,brand_name,source
486,Defacto Standard Fit Brooklyn Nets Licensed Crew Neck T-Shirt,299.04,10,268.8,0.0,0,official_store,defacto,Jumia
487,Kady Basic V-Neck Short Sleeves T-shirt - Royal Blue,279.0,70,85.0,4.3,6,Non,Not a brand,Jumia
488,Diadora Men Sports T-Shirt - Wht/Red,389.0,35,253.0,0.0,0,Non,Not a brand,Jumia
489,Activ Self Pattern Standard Fit Cotton T-Shirt - Black & White,399.0,58,169.0,5.0,1,official_store,activ,Jumia
490,White Rabbit Short Sleeves Comfy Printed T-Shirt - White,149.0,50,149.0,0.0,0,Non,Not a brand,Jumia
491,Pavone Tropical Leaves Round Neck T-shirt - White & Grey,300.0,67,99.0,3.0,2,Non,Not a brand,Jumia
492,Diadora Men Sports T-Shirt - Red,389.0,35,253.0,5.0,2,Non,Not a brand,Jumia
493,Defacto Man Multicolour Athlete,229.0,13,199.0,2.5,2,official_store,defacto,Jumia
494,Mesery Cotton Printed T-Shirt For Men - Black,299.0,54,139.0,3.0,1,official_store,mesery,Jumia
495,Clever Men's T-shirt -Made Of Cotton -Olive,269.0,26,200.0,4.5,6,official_store,clever,Jumia
496,Caesar Mens Printed Round Neck T-Shirt,280.0,56,124.0,3.4,5,official_store,caesar,Jumia
497,White Rabbit Embroiedered Bear Round Neck Cotton Tee - Navy Blue,341.0,50,170.0,4.0,1,Non,Not a brand,Jumia
498,Incerun Mens Long Sleeve Casual Vintage Linen T-Shirt - Grey,175.25,0,175.25,0.0,0,Non,Not a brand,Jumia
499,Brand.m Buttoned Cotton Plain T-Shirt - Black,170.0,54,79.0,0.0,0,Non,Not a brand,Jumia
500,AKAI Printed Cotton T-Shirt First Rate For Men - Yellow,299.0,41,175.0,3.3,4,Non,Not a brand,Jumia
501,Kady Striped V-Neck Long Sleeves T-shirt- Multicolour Light Coffee,415.0,70,125.0,4.0,1,Non,Not a brand,Jumia
502,White Rabbit Printed Heather Light Grey Half Sleeves T-Shirt,341.0,50,170.0,0.0,0,Non,Not a brand,Jumia
503,Fashion IELGY Striped T-shirt Men's Summer Loose Short-sleeved Male,179.05,0,179.05,0.0,0,Non,Not a brand,Jumia
504,Diadora Men Sportive T-SHIRT - BlueSky,450.0,30,315.0,5.0,3,Non,Not a brand,Jumia
505,Defacto Regular Fit Crew Neck T-Shirt,399.0,33,268.8,0.0,0,official_store,defacto,Jumia
506,Defacto Slim Fit Crew Neck Printed T-Shirt,399.0,47,210.84,0.0,0,official_store,defacto,Jumia
507,Defacto Regular Fit Crew Neck Printed T-Shirt,448.98,31,310.8,0.0,0,official_store,defacto,Jumia
508,"Defect Men's T-shirt, Half Sleeves, Plain",300.0,51,148.0,0.0,0,Non,Not a brand,Jumia
509,Thomas square Basic Curved T-Shirt - Short Sleeve - Dark Olive,290.0,0,290.0,0.0,0,Non,Not a brand,Jumia
510,Decathlon Men's Breathable Crew Neck Essential Fitness T-Shirt - Red,249.0,16,209.0,0.0,0,Non,Not a brand,Jumia
511,Defacto Regular Fit Crew Neck T-Shirt,399.2,0,399.2,0.0,0,official_store,defacto,Jumia
512,Defacto NBA Los Angeles Lakers Licensed Oversize Fit Crew Neck T-Shirt,498.96,38,310.8,0.0,0,official_store,defacto,Jumia
513,White Rabbit (You Can Get More Load) Polo T-Shirt- Ylw,395.0,50,197.0,0.0,0,Non,Not a brand,Jumia
514,White Rabbit Blank Polo Collar T-Shirt- Red,199.0,50,199.0,0.0,0,Non,Not a brand,Jumia
515,Defacto NBA Boston Celtics Licensed Regular Fit Crew Neck Sportsman T-Shirt,299.04,10,268.8,0.0,0,official_store,defacto,Jumia
516,Thomas square Cotton Bi-tone Printed Short Sleeve T-shirt for Men - Black & Dark Olive,285.0,0,285.0,0.0,0,Non,Not a brand,Jumia
517,Mesery Cotton Printed T-Shirt For Men - Black,299.0,54,139.0,0.0,0,official_store,mesery,Jumia
518,White Rabbit (Most Dynamic Wear 1979) Polo T-Shirt- Black,380.0,50,190.0,0.0,0,Non,Not a brand,Jumia
519,Defacto Regular Fit Polo T-Shirt,298.88,20,239.04,0.0,0,official_store,defacto,Jumia
520,Defacto Comfort Fit Crew Neck Printed T-Shirt,399.0,22,310.8,0.0,0,official_store,defacto,Jumia
521,AGU Army Pattern Short Sleeves T-shirt - Grey,255.0,0,255.0,5.0,1,Non,Not a brand,Jumia
522,Defacto Regular Fit Crew Neck Printed Cotton T-Shirt,399.0,47,210.84,2.0,2,official_store,defacto,Jumia
523,Defacto NBA Los Angeles Lakers Licensed Crew Neck T-Shirt,798.84,36,511.14,0.0,0,official_store,defacto,Jumia
524,Defacto Slim Fit Crew Neck Printed T-Shirt,399.0,22,310.8,0.0,0,official_store,defacto,Jumia
525,Defacto Modern Fit Polo Neck Patterned Short Sleeve T-Shirt,498.96,20,399.0,5.0,2,official_store,defacto,Jumia
526,Caesar MensSport T-Shirt With Short Sleeves,214.0,44,134.0,0.0,0,Non,Not a brand,Jumia
527,"White Rabbit Headset Printed Tee - Petrolum, White & Turquoise",416.0,50,208.0,0.0,0,Non,Not a brand,Jumia
528,Matalan Basic Crew Neck T-Shirt,295.0,20,235.0,5.0,1,official_store,matalan,Jumia
529,Youtag - Round Neck Printed Cotton T-shirt- White -  With Love,129.0,20,103.2,2.0,1,Non,Not a brand,Jumia
530,Defacto Slim Fit Polo Neck Patterned Short Sleeve T-Shirt,498.96,30,349.02,0.0,0,official_store,defacto,Jumia
531,Defacto Oversize Fit Crew Neck Basic Short Sleeve T-Shirt.,399.0,13,349.02,3.0,1,official_store,defacto,Jumia
532,Defacto Regular Fit Short Sleeve Slogan Print T-Shirt,399.0,33,266.7,0.0,0,official_store,defacto,Jumia
533,Diadora Men Sports Printed T-Shirt - Blue,389.0,35,253.0,0.0,0,Non,Not a brand,Jumia
534,Mesery Cotton Printed T-Shirt For Men - Black,299.0,54,139.0,0.0,0,official_store,mesery,Jumia
535,Ravin Basic Round Short Sleeves Heather Grey T-shirt,239.99,50,119.99,0.0,0,official_store,ravin,Jumia
536,Decathlon Cotton Fitness T-shirt,189.0,0,189.0,0.0,0,Non,Not a brand,Jumia
537,ASTK MEN SLEVELESS T-SHIRT,499.0,20,399.0,0.0,0,official_store,astk,Jumia
538,Defacto Man Regular Fit Short Sleeve T-Shirt,499.0,0,499.0,1.0,1,official_store,defacto,Jumia
539,White Rabbit Self Floral Half Sleeves Polo Shirt - Pale Yellow & Blue,414.0,50,207.0,1.0,1,Non,Not a brand,Jumia
540,Defacto Slim Fit V Neck Short Sleeve T-Shirt.,299.04,5,285.18,4.5,2,official_store,defacto,Jumia
541,Defacto Slim Fit Polo Neck Basic Short Sleeve T-Shirt,399.0,18,328.86,5.0,1,official_store,defacto,Jumia
542,Mesery Cotton Printed T-Shirt For Men - Black,299.0,54,139.0,0.0,0,official_store,mesery,Jumia
543,Basic Round T-shirt Cotton 100% Best Quality Slimfit,250.0,40,150.0,4.0,2,Non,Not a brand,Jumia
544,Ravin White Cartoonish Texts Allover Black Tee,399.99,45,219.99,5.0,1,official_store,ravin,Jumia
545,ASTK Trendy Tshirt Sleeveles,549.0,20,439.0,0.0,0,official_store,astk,Jumia
546,ADIDAS Men • Sportswear  ESSENTIALS EMBROIDERED LINEAR LOGO T-SHIRT GL0060,1199.0,0,1199.0,0.0,0,official_store,adidas,Jumia
547,Defacto Oversize Fit Crew Neck Printed T-Shirt,249.0,0,249.0,0.0,0,official_store,defacto,Jumia
548,Long Sleeve T-Shirt  For Men,249.0,32,169.0,0.0,0,Non,Not a brand,Jumia
549,Defacto Man Oversize Fit Crew Neck Short Sleeve Knitted T-Shirt,349.0,0,349.0,4.0,1,official_store,defacto,Jumia
550,"White Rabbit Neon Yelllow ""Thermal Sensation"" Short Sleeves Printed White Tee",317.0,50,158.0,0.0,0,Non,Not a brand,Jumia
551,Defacto Comfort Fit Crew Neck T-Shirt,399.0,30,279.3,0.0,0,official_store,defacto,Jumia
552,Clove Hitch Basic Cotton Tshirt - Bieg,139.0,0,139.0,4.6,7,Non,Not a brand,Jumia
553,White Rabbit Casual Summer Stitched T-Shirt - White,341.0,50,170.0,2.5,2,Non,Not a brand,Jumia
554,ASTK MEN SLEVELESS T-SHIRT,499.0,20,399.0,0.0,0,official_store,astk,Jumia
555,ASTK MEN SLEVELESS T-SHIRT,499.0,20,399.0,0.0,0,official_store,astk,Jumia
556,Masters Men Undershirt R-Neck Half Sleeves Cotton Stretch - Light Gray,210.0,0,210.0,5.0,1,Non,Not a brand,Jumia
557,Defacto NBA Licensed Crew Neck T-Shirt,598.92,48,310.8,0.0,0,official_store,defacto,Jumia
558,ASTK Hoodie Tshirt With Stitching Details,769.0,55,349.0,0.0,0,official_store,astk,Jumia
559,Disney Mickey Mouse T-shirt,200.0,0,200.0,0.0,0,Non,Not a brand,Jumia
560,White Rabbit Slip On Round Collar Cotton T-Shirt - White,341.0,50,170.0,0.0,0,Non,Not a brand,Jumia
561,Diadora Men Sportive Dia Dry  T-SHIRT - Navy,900.0,30,630.0,0.0,0,Non,Not a brand,Jumia
562,Defacto Regular Fit Short Sleeve T-Shirt.,299.2,30,208.8,0.0,0,official_store,defacto,Jumia
563,Fashion Retro Pattern Cufflinks Paint Polished Rubber Cufflinks,618.0,50,309.0,5.0,1,Non,Not a brand,Jumia
564,"Fashion 2 Pairs Men Clover Rose Pattern Cufflinks, Color: Silver Laser Flower",356.0,30,249.0,0.0,0,Non,Not a brand,Jumia
565,Defacto Slim Fit V Neck Short Sleeve T-Shirt,299.2,53,139.2,3.0,2,official_store,defacto,Jumia
566,Never Give Up T-shirt,189.0,20,151.2,0.0,0,Non,Not a brand,Jumia
567,White Rabbit Chest Printed Regular Fit T-Shirt - Grey,341.0,50,170.0,0.0,0,Non,Not a brand,Jumia
568,White Rabbit Side Stitched Upper Buttoned Polo Shirt - Yellow,390.0,50,195.0,0.0,0,Non,Not a brand,Jumia
569,Defacto Slim Fit Short Sleevee T-Shirt.,448.8,29,319.2,0.0,0,official_store,defacto,Jumia
570,Matalan Men Navy Slim Fit V-Neck T-Shirt,290.0,29,205.0,0.0,0,official_store,matalan,Jumia
571,Defacto Man Regular Fit Shirt Collar Short Sleeve T-Shirt,499.0,36,319.0,4.5,4,official_store,defacto,Jumia
572,GIT No Fear Printed Casual T-Shirt - Black,165.0,0,165.0,5.0,3,Non,Not a brand,Jumia
573,Defacto Comfort Fit Crew Neck T-Shirt,399.0,30,279.3,0.0,0,official_store,defacto,Jumia
574,"White Rabbit ""Harvard"" Polo Collar T-Shirt- Grey",409.0,50,204.0,0.0,0,Non,Not a brand,Jumia
575,White Rabbit Cotton Standard Fit Tee With Front Print - Red,280.0,50,140.0,0.0,0,Non,Not a brand,Jumia
576,Mobi Wear Random Pattern Shirt With  Short Sleeves,200.0,56,89.0,0.0,0,Non,Not a brand,Jumia
577,Decathlon Men's Slim-fit Fitness T-shirt 500 - White,299.0,10,269.0,0.0,0,Non,Not a brand,Jumia
578,Defacto Standard Fit NFL Shield Licensed Crew Neck T-Shirt,498.96,38,310.8,0.0,0,official_store,defacto,Jumia
579,Ravin Casual Slip On Comfy Basic Tee - Heather Aquamarine,199.99,35,129.99,0.0,0,official_store,ravin,Jumia
580,Mobi Wear Random Pattern Shirt With  Short Sleeves,200.0,51,99.0,0.0,0,Non,Not a brand,Jumia
581,Fashion Men's T Shirt Lil Peep Peep Love Will Tear Us Apart Print Oversized T Shirt Hip Hop T-Shirts Streetwear Casual Tops Uni,179.05,0,179.05,4.0,1,Non,Not a brand,Jumia
582,White Rabbit (Tokyo Youth FVR Brand) Polo T-Shirt- White,434.0,50,217.0,4.7,3,Non,Not a brand,Jumia
583,Decathlon Men's Long-sleeved Fitness T-shirt 520 - Beige,499.0,10,449.0,0.0,0,Non,Not a brand,Jumia
584,Defacto Standard Fit Crew Neck Printed T-Shirt,299.04,29,210.84,0.0,0,official_store,defacto,Jumia
585,Defacto Slim Fit Polo Neck Short Sleeve T-Shirt,498.96,38,310.8,4.5,8,official_store,defacto,Jumia
586,"White Rabbit Black ""Aliens Exist"" Sand Pattern Dark Aqua Tee",416.0,50,208.0,5.0,1,Non,Not a brand,Jumia
587,"White Rabbit Printed ""White Rabbit"" Short Sleeves Tee - Black",366.0,50,183.0,0.0,0,Non,Not a brand,Jumia
588,White Rabbit Engraved Pattern Standing Neck  T-Shirt- Red,199.0,50,199.0,0.0,0,Non,Not a brand,Jumia
589,White Rabbit Patterned Short Sleeves Navy Blue T-shirt,341.0,50,170.0,4.0,1,Non,Not a brand,Jumia
590,Defacto New Regular Fit Crew Neck Striped Short Sleeve T-Shirt,498.96,21,396.06,3.0,2,official_store,defacto,Jumia
591,Disney Spider-Man T-shirt,300.0,33,200.0,0.0,0,Non,Not a brand,Jumia
592,Defacto Modern Fit Polo Neck Basic Short Sleeve T-Shirt,498.96,38,310.8,0.0,0,official_store,defacto,Jumia
593,Kubo Round Neck Plain Basic Short Sleeves T-Shirt - Aegean Blue,300.0,54,139.0,0.0,0,Non,Not a brand,Jumia
594,"White Rabbit ""Drinking Coordinator""  Round Neck T-Shirt- Yellow",149.0,50,140.0,0.0,0,Non,Not a brand,Jumia
595,Handmade Mohamed Cuff Links Men Style - Silver Plated & Neikal - For Shirt,680.0,50,340.0,0.0,0,Non,Not a brand,Jumia
596,Fashion Mens Compression T-shirt Jogger Sporting Skinny Tee Shirt Male Gyms Fitness Bodybuilding Workout Black Tops Quick Dry Clothing(#C1),1878.0,50,939.0,1.0,1,Non,Not a brand,Jumia
597,Kubo Round Neck Plain Basic Short Sleeves T-Shirt - Currant Red,300.0,54,139.0,0.0,0,Non,Not a brand,Jumia
598,ADIDAS Squadra  Goalkeeper Jersey T-Shirt   GN6944,1899.0,0,1899.0,0.0,0,Non,Not a brand,Jumia
599,"White Rabbit Printed ""GBR"" Short Sleeves Slip On Tee - Goldenrod",341.0,50,170.0,3.0,1,Non,Not a brand,Jumia
600,White Rabbit Front Printed Slip On White T-Shirt,341.0,50,170.0,0.0,0,Non,Not a brand,Jumia
601,Mesery Cotton Printed T-Shirt For Men - Black,299.0,54,139.0,0.0,0,official_store,mesery,Jumia
602,White Rabbit Short Sleeves Tie Dye T-shirt - Black & Off White,420.0,50,210.0,0.0,0,Non,Not a brand,Jumia
603,Diadora Men Cotton Printed T-Shirt - Black,399.0,20,319.0,0.0,0,Non,Not a brand,Jumia
604,Defacto Regular Fit Crew Neck Printed T-Shirt,399.0,22,310.8,0.0,0,official_store,defacto,Jumia
605,Defacto Regular Fit Crew Neck Printed T-Shirt,399.0,30,278.88,0.0,0,official_store,defacto,Jumia
606,Fashion Men's Slimming Shaper Posture Vest Male Belly Abdomen For Corrector Compression Body Building Fat Burn Chest Tummy Shirt Corset(#Black),179.05,0,179.05,0.0,0,Non,Not a brand,Jumia
607,White Rabbit Front Stitching Round T-shirt - White,341.0,50,170.0,0.0,0,Non,Not a brand,Jumia
608,Defacto Regular Fit Crew Neck Printed T-Shirt,399.0,22,310.8,0.0,0,official_store,defacto,Jumia
609,White Rabbit Summer Round Cotton T-Shirt - Black,280.0,50,140.0,0.0,0,Non,Not a brand,Jumia
610,Diadora Men Sport Printed T-Shirt - Navy,389.0,35,253.0,0.0,0,Non,Not a brand,Jumia
611,Defacto Regular Fit Short Sleeve T-Shirt.,299.2,30,208.8,5.0,3,official_store,defacto,Jumia
612,Defacto NBA Golden State Warriors Printed Back Standard Fit Crew Neck T-Shirt,498.96,38,310.8,0.0,0,official_store,defacto,Jumia
613,T-Shirt Black Cotton Long Sleeve For Unisex - Print N Go,399.0,33,269.0,0.0,0,Non,Not a brand,Jumia
614,Caesar Mens Printed Round Neck T-Shirt,280.0,52,134.0,0.0,0,Non,Not a brand,Jumia
615,White Rabbit Neon Yellow Chest Spray Stain Print Tee - Black,336.0,50,168.0,0.0,0,Non,Not a brand,Jumia
616,Defacto Regular Fit Crew Neck Printed T-Shirt,399.0,47,210.84,0.0,0,official_store,defacto,Jumia
617,Defacto Regular Fit T-Shirt,199.04,40,119.04,0.0,0,official_store,defacto,Jumia
618,Youtag - Round Neck Printed Cotton T-shirt- White -  Watch YourStep,129.0,20,103.2,3.0,1,Non,Not a brand,Jumia
619,Foam River Magic Tattoo The SCORPION,150.0,34,99.0,0.0,0,Non,Not a brand,Jumia
620,ASTK MEN SLEVELESS T-SHIRT,499.0,20,399.0,0.0,0,official_store,astk,Jumia
621,Mesery Cotton Printed T-Shirt For Men - Black,299.0,54,139.0,0.0,0,official_store,mesery,Jumia
622,Defacto Slim Fit Crew Neck Short Sleeve T-Shirt.,228.9,30,159.18,3.3,3,official_store,defacto,Jumia
623,Fortnite The Third  Black Unisex Tshirt,160.0,20,128.0,5.0,1,Non,Not a brand,Jumia
624,White Rabbit Front Printed Cotton Summer T-Shirt - Black,282.0,50,141.0,2.5,2,Non,Not a brand,Jumia
625,Thomas square V Neck Short Sleeves T-shirt - White & Black,285.0,20,228.0,0.0,0,Non,Not a brand,Jumia
626,Men's Short Sleeves T-Shirt 4,150.0,51,74.0,0.0,0,Non,Not a brand,Jumia
627,T-Shirt White Cotton Short Sleeve For Unisex - Print N Go,350.0,43,199.0,0.0,0,Non,Not a brand,Jumia
628,Street Wear Printed Casual T-shirt - Multicolore,299.0,67,99.0,0.0,0,Non,Not a brand,Jumia
629,"White Rabbit Printed ""High Voltage"" Short Sleeves White Tee",341.0,50,170.0,3.0,1,Non,Not a brand,Jumia
630,White Rabbit Horizontal Ribbed Regular Fit T-Shirt - Mustard,149.0,50,149.0,5.0,1,Non,Not a brand,Jumia
631,Defacto Man Slim Fit V-Neck Short Sleeve T-Shirt,299.0,33,199.0,3.2,5,official_store,defacto,Jumia
632,Defacto Regular Fit Crew Neck T-Shirt,399.0,22,310.8,0.0,0,official_store,defacto,Jumia
633,Printed Oversized Cotton Comfy T-Shirt-black,360.0,60,143.2,0.0,0,Non,Not a brand,Jumia
634,Clever Men's T-shirt -Made Of Cotton -khaki,500.0,60,200.0,0.0,0,official_store,clever,Jumia
635,Fashion Anti-Dirty Waterproof Men T Shirt Creative Hydrophobic Stainproof Breathable Antifouling Quick Dry Top Short Sleeve T Shirt Men(Black),179.05,0,179.05,2.0,1,Non,Not a brand,Jumia
636,Defacto Regular Fit Crew Neck T-Shirt,419.16,30,293.16,0.0,0,official_store,defacto,Jumia
637,Kubo Printed Round Neck Slip On T-Shirt - Light Olive,250.0,42,144.0,0.0,0,Non,Not a brand,Jumia
638,Printed Cotton T-Shirt First Rate For Men,150.0,20,120.0,0.0,0,Non,Not a brand,Jumia
639,Cotton T-Shirt For Men - Black,250.0,12,220.0,0.0,0,Non,Not a brand,Jumia
640,White Rabbit Printed Tie Dye Dark Indian Red Casual T-shirt,341.0,50,170.0,0.0,0,Non,Not a brand,Jumia
641,Defacto Slim Fit T-Shirt,199.08,5,189.84,5.0,3,official_store,defacto,Jumia
642,Defacto Slim Fit Crew Neck Sportsman T-Shirt,498.96,38,310.8,0.0,0,official_store,defacto,Jumia
643,White Rabbit Half Sleeves Casual T-Shirt - Yellow,341.0,50,170.0,5.0,1,Non,Not a brand,Jumia
644,"Tie Clip 2 PCS Brass Polished Men Tie Clip, Color: Black Batch Flower",655.0,30,459.0,0.0,0,Non,Not a brand,Jumia
645,24 7 FASHION Kung Fu Panda Street trend men's fashion T-shirt t115 red,232.78,0,232.78,0.0,0,Non,Not a brand,Jumia
646,Kady Plain Pattern V Neck Slip On T-Shirt - Heather Grey,210.0,50,105.0,0.0,0,Non,Not a brand,Jumia
647,Caesar Mens Printed Round Neck T-Shirt,280.0,56,124.0,4.3,7,official_store,caesar,Jumia
648,"White Rabbit Palm Printed Pattern Short Sleeves Slip On T-Shirt - White, Yellow & Blue",370.0,50,185.0,0.0,0,Non,Not a brand,Jumia
649,Mesery Cotton Printed T-Shirt For Men - Black,299.0,54,139.0,0.0,0,official_store,mesery,Jumia
650,Defacto Man Slim Fit Crew Neck Short Sleeve Smart Casual Knitted T-Shirt,299.0,10,269.0,0.0,0,official_store,defacto,Jumia
651,White Rabbit Summer Stylish Wide Round Collar Sleeveless T-shirt - Green,341.0,50,170.0,0.0,0,Non,Not a brand,Jumia
652,Defacto Modern Fit Short Sleeve T-Shirt,498.96,58,210.84,0.0,0,official_store,defacto,Jumia
653,Long Sleeve T-Shirt  For Men,249.0,32,169.0,0.0,0,Non,Not a brand,Jumia
654,Caesar MensBig Size Stripped T- Shirt,450.0,35,294.0,0.0,0,official_store,caesar,Jumia
655,Mesery Cotton Printed T-Shirt For Men - Black,299.0,54,139.0,0.0,0,official_store,mesery,Jumia
656,JBS Denim Men's Cotton T-shirt - Mint Color,299.0,33,199.0,0.0,0,Non,Not a brand,Jumia
657,Diadora Men Cotton Printed  T-Shirt - Petrol,359.0,20,287.0,0.0,0,Non,Not a brand,Jumia
658,"White Rabbit ""Most Daynamic "" Casual Printed T-Shirt - Burgundy",341.0,50,170.0,5.0,1,Non,Not a brand,Jumia
659,White Rabbit Comfy Printed Spark Sign Round Collar T-shirt - White,324.0,50,162.0,0.0,0,Non,Not a brand,Jumia
660,"Hero Basic ,Double V Neck 95% Cotton  5%Lycra -    Grey",200.0,0,200.0,3.3,7,Non,Not a brand,Jumia
661,Lemarche Bundle Of 3 Solid V-Neck T-shirt - Black,398.0,0,398.0,5.0,1,Non,Not a brand,Jumia
662,Decathlon Cotton Fitness T-shirt,199.0,0,199.0,0.0,0,Non,Not a brand,Jumia
663,Fashion Super Saiyan 3D T Shirt Anime Dragon Ball Z Goku Summer Fashion Tee Tops Men / Boys Master Roshi Print Cartoon T-shirt Plus Size(#LE095),1155.0,20,925.0,5.0,1,Non,Not a brand,Jumia
664,Defacto Regular Fit Crew Neck Printed T-Shirt,399.0,13,349.02,0.0,0,official_store,defacto,Jumia
665,Printed Cotton T-Shirt First Rate For Men,150.0,20,120.0,0.0,0,Non,Not a brand,Jumia
666,Defacto Regular Fit Crew Neck Printed T-Shirt,399.0,33,268.8,0.0,0,official_store,defacto,Jumia
667,ASTK Long Sleeves Light Tshirt,649.0,39,399.0,0.0,0,official_store,astk,Jumia
668,Why Flt  Grey Unisex Tshirt,160.0,20,128.0,4.0,1,Non,Not a brand,Jumia
669,ADIDAS Brushstroke T-Shirt HF5042,799.0,0,799.0,0.0,0,official_store,adidas,Jumia
670,Long Sleeve T-Shirt  For Men,249.0,32,169.0,0.0,0,Non,Not a brand,Jumia
671,Defacto Slim Fit Polo Neck Patterned T-Shirt,498.96,38,310.8,0.0,0,official_store,defacto,Jumia
672,"White Rabbit Self Patterned Slip On T-Shirt - Burgundy, White & Pistachio.",344.0,50,172.0,0.0,0,Non,Not a brand,Jumia
673,Defacto One Piece Oversize Fit T-Shirt,498.88,20,399.04,4.3,3,official_store,defacto,Jumia
674,Defacto Man Slim Fit Knitted T-Shirt,299.0,10,269.0,0.0,0,official_store,defacto,Jumia
675,Defacto Slim Fit Short Sleeve Slogan Print T-Shirt,299.2,21,236.8,3.7,3,official_store,defacto,Jumia
676,Long Sleeve T-Shirt  For Men,249.0,32,169.0,5.0,1,Non,Not a brand,Jumia
677,Brand.m Buttoned Cotton Plain T-Shirt - Grey,170.0,54,79.0,0.0,0,Non,Not a brand,Jumia
678,Decathlon Men's Long-sleeved Straight-cut Crew Neck Cotton Fitness T-shirt 100,199.0,0,199.0,0.0,0,Non,Not a brand,Jumia
679,White Rabbit Printed White Rabbit Slip On T-Shirt - Navy Blue,341.0,50,170.0,0.0,0,Non,Not a brand,Jumia
680,White Rabbit Basic Round Short Sleeves T-shirt - Heather White,341.0,50,170.0,0.0,0,Non,Not a brand,Jumia
681,General Round Criss-Cross Stainless Steel Cuff Links,650.0,0,650.0,0.0,0,Non,Not a brand,Jumia
682,Joe Clothing By Evo JOE Black Solid T-shirt,250.0,0,250.0,0.0,0,Non,Not a brand,Jumia
683,White Rabbit Printed Chest & Sleeves Cotton T-Shirt - Navy Blue,341.0,50,170.0,4.0,1,Non,Not a brand,Jumia
684,General Gradient Black Enamel Cuff Links,645.0,0,645.0,0.0,0,Non,Not a brand,Jumia
685,White Rabbit Black Horizontal Lines Printed Slip On Heather Nude Pink Tee,336.0,50,168.0,0.0,0,Non,Not a brand,Jumia
686,Fashion Anime Attack On Titan Eren Jaeger Long Sleeve T-shirt Cosplay Costume Long Sleeve T-shirt,1575.0,42,910.0,0.0,0,Non,Not a brand,Jumia
687,Business Professional Collar Clip For Men,484.0,30,339.0,0.0,0,Non,Not a brand,Jumia
688,Defacto Oversize Fit Printed Hooded Strappy Athlete,498.96,38,310.8,0.0,0,official_store,defacto,Jumia
689,Diadora Men Cotton Printed T-Shirt - White,399.0,20,319.0,0.0,0,Non,Not a brand,Jumia
690,"White Rabbit ""White Rabbit"" Colorful Printed Short Sleeves T-Shirt - Dark Mint",324.0,50,162.0,4.0,1,Non,Not a brand,Jumia
691,Defacto NBA Miami Heat Licensed Oversize Fit Crew Neck T-Shirt,349.02,11,310.8,0.0,0,official_store,defacto,Jumia
692,Defacto Discovery Licensed Regular Fit Polo Neck Polo T-Shirt,623.6,10,561.2,4.0,1,official_store,defacto,Jumia
693,Defacto Long Fit Short Sleeve T-Shirt.,299.2,30,208.8,3.5,2,official_store,defacto,Jumia
694,Diadora Men Cotton Printed T-Shirt - Black,359.0,20,287.0,5.0,1,Non,Not a brand,Jumia
695,Men's Short Sleeves T-Shirt,130.0,43,74.0,0.0,0,Non,Not a brand,Jumia
696,Men's T Shirt Casual Short Sexy Streetwear Shirt Men Solid Cotton T Shirts Deep V-neck Sport White Men Tops Tshirt Black White(Black),1200.0,42,696.0,0.0,0,Non,Not a brand,Jumia
697,Defacto Regular Fit Crew Neck T-Shirt,399.2,0,399.2,0.0,0,official_store,defacto,Jumia
698,White Rabbit Front Shiny Pattern Round Neck T-shirt - Light Mint,149.0,50,149.0,0.0,0,Non,Not a brand,Jumia
699,Defacto Elder Relax Fit Polo Neck Short Sleeve T-Shirt,524.16,21,415.8,3.8,11,official_store,defacto,Jumia
700,Direwolf D Wolfstore Tshirt Bts Cotton Round Neck Black,280.0,0,280.0,4.0,3,Non,Not a brand,Jumia
701,Fashion New Skull Men's Casual T-shirt Summer 3D Printed Round Neck Cool Shirt Street Fashion Trend Youth Hip Hop Tops T-shirt,179.05,0,179.05,0.0,0,Non,Not a brand,Jumia
702,Men Printed Round Neck T-Shirt-Yellow,180.0,56,80.0,0.0,0,Non,Not a brand,Jumia
703,Defacto Slim Fit Crew Neck Dirty T-Shirt,199.08,20,159.18,0.0,0,official_store,defacto,Jumia
704,Diadora Men Cotton Printed  T-Shirt - BlueSky,359.0,20,287.0,5.0,1,Non,Not a brand,Jumia
705,Defacto Slim Fit Body,399.0,22,310.8,0.0,0,official_store,defacto,Jumia
706,Defacto Comfort Fit Crew Neck T-Shirt,748.8,10,673.6,0.0,0,official_store,defacto,Jumia
707,Defacto Standard Fit Crew Neck Printed T-Shirt,299.04,29,210.84,0.0,0,official_store,defacto,Jumia
708,Long Sleeve T-Shirt  For Men,249.0,32,169.0,0.0,0,Non,Not a brand,Jumia
709,As Seen On Tv Slimming Shirt - For Men,300.0,57,127.64,0.0,0,Non,Not a brand,Jumia
710,Men's Short Sleeves T-Shirt 2,150.0,51,74.0,0.0,0,Non,Not a brand,Jumia
711,Matalan MEN T&W Burgundy & Cream Panel T-Shirt,1535.0,20,1230.0,0.0,0,official_store,matalan,Jumia
712,Long Sleeve T-Shirt  For Men,249.0,32,169.0,0.0,0,Non,Not a brand,Jumia
713,White Rabbit Round Collar Pique T-shirt  - White,536.0,50,268.0,0.0,0,Non,Not a brand,Jumia
714,Defacto Comfort Fit Crew Neck T-Shirt,399.0,47,210.84,0.0,0,official_store,defacto,Jumia
